candidate_id,current_title,years_of_experience,location,country,semantic_score,skill_required_score,skill_preferred_score,title_career_score,experience_score,location_score,education_score,behavior_modifier,is_honeypot,honeypot_reasons,overall_score,matched_required_skills,missing_required_skills,title_career_reasons
CAND_0080344,Senior Software Engineer (ML),4.9,"Hyderabad, Telangana",India,0.72301763,0.03571428571428571,0.09285714285714286,0.95,0.9800000000000001,1.0,0.65,1.05,False,,0.8008793091195169,['ranking'],"['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Senior Software Engineer (ML)' is a direct match for this JD's target roles""]"
CAND_0008295,AI Research Engineer,6.5,"Pune, Maharashtra",India,0.65605456,0.060714285714285714,0.24613095238095237,0.95,1.0,1.0,0.65,1.05,False,,0.8003291076289918,['weaviate'],"['embeddings', 'retrieval', 'ranking', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'AI Research Engineer' is a direct match for this JD's target roles""]"
CAND_0033179,AI Research Engineer,6.9,"Ahmedabad, Gujarat",India,0.7253753,0.09464285714285714,0.05714285714285715,0.95,1.0,0.75,0.65,1.05,False,,0.8002812941962631,"['ranking', 'opensearch']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'AI Research Engineer' is a direct match for this JD's target roles""]"
CAND_0064888,ML Engineer,5.8,"Vizag, Andhra Pradesh",India,0.63918996,0.12142857142857143,0.09285714285714286,0.95,1.0,0.75,1.0,1.05,False,,0.8000992147346093,"['embeddings', 'elasticsearch']","['retrieval', 'ranking', 'hybrid search', 'sentence-transformers', 'faiss', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'ML Engineer' is a direct match for this JD's target roles""]"
CAND_0073007,AI Specialist,5.8,"Bangalore, Karnataka",India,0.71180624,0.2261904761904762,0.05714285714285715,0.75,1.0,0.75,1.0,1.05,False,,0.7999447598569639,"['embeddings', 'ranking', 'faiss', 'milvus']","['retrieval', 'hybrid search', 'sentence-transformers', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'bge', 'e5']",['career history includes a relevant ML/AI/search/ranking title even though current title differs']
CAND_0076904,Senior Data Scientist,4.2,London,UK,0.86184037,0.32857142857142857,0.14285714285714285,0.95,0.8400000000000001,0.3,0.65,0.9631,False,,0.7965464071934633,"['retrieval', 'ranking', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'weaviate', 'bge']","['embeddings', 'hybrid search', 'pinecone', 'qdrant', 'milvus', 'e5']","[""current title 'Senior Data Scientist' is a direct match for this JD's target roles""]"
CAND_0032807,Machine Learning Engineer,4.2,"Trivandrum, Kerala",India,0.8513855,0.18214285714285713,0.16071428571428573,0.95,0.8400000000000001,0.75,1.0,0.9499,False,,0.7961272492487763,"['embeddings', 'opensearch', 'pinecone', 'milvus']","['retrieval', 'ranking', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'weaviate', 'qdrant', 'bge', 'e5']","[""current title 'Machine Learning Engineer' is a direct match for this JD's target roles""]"
CAND_0010541,AI Research Engineer,6.2,"Hyderabad, Telangana",India,0.6974652,0.23214285714285715,0.18214285714285713,0.95,1.0,1.0,0.8,0.96705,False,,0.7953568332615788,"['ranking', 'pinecone', 'weaviate', 'qdrant']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'milvus', 'bge', 'e5']","[""current title 'AI Research Engineer' is a direct match for this JD's target roles""]"
CAND_0054100,Junior ML Engineer,6.0,"Kolkata, West Bengal",India,0.64387625,0.11964285714285713,0.15357142857142855,0.95,1.0,0.75,0.8,1.05,False,,0.7948241070122577,"['pinecone', 'weaviate']","['embeddings', 'retrieval', 'ranking', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Junior ML Engineer' is a direct match for this JD's target roles""]"
CAND_0003841,ML Engineer,5.0,"Pune, Maharashtra",India,0.71290046,0.10357142857142856,0.0,0.95,1.0,1.0,1.0,1.0029,False,,0.7932689930476357,"['ranking', 'pinecone']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'ML Engineer' is a direct match for this JD's target roles""]"
CAND_0031752,ML Engineer,5.0,"Kolkata, West Bengal",India,0.67052555,0.12142857142857143,0.2095238095238095,0.95,1.0,0.75,0.65,1.0388499999999998,False,,0.7931760217300077,"['weaviate', 'qdrant']","['embeddings', 'retrieval', 'ranking', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'milvus', 'bge', 'e5']","[""current title 'ML Engineer' is a direct match for this JD's target roles""]"
CAND_0028422,Junior ML Engineer,5.5,"Chennai, Tamil Nadu",India,0.6788717,0.16428571428571428,0.03571428571428571,0.95,1.0,0.75,0.65,1.0431000000000001,False,,0.7927992137188303,"['ranking', 'opensearch', 'pinecone']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Junior ML Engineer' is a direct match for this JD's target roles""]"
CAND_0080472,Junior ML Engineer,4.4,"Hyderabad, Telangana",India,0.7136413,0.03571428571428571,0.09642857142857143,0.95,0.8800000000000001,1.0,0.8,1.05,False,,0.7918250232931251,['ranking'],"['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Junior ML Engineer' is a direct match for this JD's target roles""]"
CAND_0042029,Senior Data Scientist,6.5,"Delhi, Delhi",India,0.84668756,0.37142857142857144,0.17857142857142858,0.95,1.0,1.0,0.8,0.8687,False,,0.791579890666596,"['embeddings', 'retrieval', 'ranking', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate']","['hybrid search', 'sentence-transformers', 'faiss', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Senior Data Scientist' is a direct match for this JD's target roles""]"
CAND_0078042,Applied ML Engineer,4.7,Dubai,UAE,0.86213064,0.21428571428571427,0.17857142857142858,0.95,0.9400000000000001,0.3,0.8,0.9568000000000001,False,,0.7908510914252973,"['retrieval', 'ranking', 'opensearch', 'pinecone']","['embeddings', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Applied ML Engineer' is a direct match for this JD's target roles""]"
CAND_0065786,AI Specialist,4.9,"Indore, Madhya Pradesh",India,0.7221111,0.16428571428571428,0.11339285714285714,0.75,0.9800000000000001,0.75,1.0,1.05,False,,0.7906813497824602,"['ranking', 'pinecone', 'qdrant']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'weaviate', 'milvus', 'bge', 'e5']",['career history includes a relevant ML/AI/search/ranking title even though current title differs']
CAND_0070333,AI Research Engineer,4.7,"Bhubaneswar, Odisha",India,0.70088226,0.3,0.0,0.95,0.9400000000000001,0.75,0.8,0.989,False,,0.7895321253947195,"['ranking', 'faiss', 'elasticsearch', 'weaviate', 'milvus']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'opensearch', 'pinecone', 'qdrant', 'bge', 'e5']","[""current title 'AI Research Engineer' is a direct match for this JD's target roles""]"
